book_id,customer_id,rating
0789480662,A2GA412HQHN8WV,5.0
0789480662,AMV18MAQ2VXNF,5.0
0789480662,A24WCYQRFCXS7C,4.0
0789480662,A24RO2N23PZHDK,5.0
0789480662,AE3CD058AQSN6,1.0
0789480662,A1CEJFXSJYQBTX,5.0
0789480662,A12OXTS9Z6X88T,5.0
0789480662,A2HKR9DAC138DZ,5.0
0789480662,A3CP1WGNTOSKDA,5.0
0789480662,A2KI2GU89VBXKG,3.0
0789480662,A17MDEMPSPTH3Q,5.0
0789480662,A3MUP153I830YU,4.0
0789480662,AHJXYX11E860Q,2.0
0789480662,A1AHXT6CL8CWTO,5.0
0789480662,A35Z7FIHBSCHKR,4.0
0789480662,A13HDF4J03LQ81,4.0
0789480662,A1FPFWDC1ASYNJ,5.0
0789480662,A281NPSIMI1C2R,5.0
0789480662,A2TAPL67U2A5HM,5.0
0789480662,AT9YSY20RJUDX,4.0
0789480662,A1ES0C91DRT7UT,3.0
0789480662,A2NUTTJR8YPPJD,3.0
0789480662,A2L5JTFZ5CNRC7,3.0
B0000CJHIO,A9WHN5LL0T8FY,5.0
B0000CJHIO,A15A5BMZ0K8ZYM,5.0
B0000CJHIO,AUCYV4UOTSU3Y,5.0
B0000CJHIO,A3NJSA3KWD5SUF,4.0
B0000CJHIO,ACE5PU6MFDSVA,5.0
B0000CJHIO,A1UHTWM53B5KM1,4.0
B0000CJHIO,A2YE0VRKSVBRPJ,5.0
B0000CJHIO,A22PE7W18KPDE2,5.0
B0000CJHIO,A9W295HMNO5DF,5.0
B0000CJHIO,A2KSU22NYSDB1I,5.0
B0000CJHIO,A25Y8RE822P6RP,5.0
0517150328,A18YH0DR1GFOGW,4.0
0517150328,AMKC1EJBUXDS2,5.0
0517150328,A37QRFQTGTJH7K,4.0
0517150328,AMKC1EJBUXDS2,5.0
0517150328,AMEHDG78V4JHF,4.0
0517150328,A1JMVY61COJKWY,2.0
158322047X,A2NI0TUDXKM2FP,5.0
3161453549,A15VL8XO8POFCI,5.0
3161453549,A2VMAQ4SPK1DRX,1.0
0007106823,A1UPBP7ED9DTTY,5.0
B000857LFE,A1VHGPLLYUF30E,3.0
B000857LFE,A1WGUNNY90U041,2.0
1582611440,AF2VPO1D4ZJ0X,5.0
1884734766,A14OJS0VWMOSWO,5.0
1884734766,A1ZADUO0F53PPO,5.0
1884734766,A3FS4C506SN3RS,5.0
0847822982,A3UYWQ5AHHQHGC,3.0
157067051X,A3W1KIKQ93S62,5.0
157067051X,A1ER5AYS3FQ9O3,5.0
157067051X,A1MKXB7UA801SP,5.0
157067051X,AEO0LK7V97LTK,4.0
157067051X,A1WBUHQIIHUA8O,4.0
157067051X,A1HE0OMWF7ZZPH,5.0
157067051X,A16HXVNPU5TCGE,5.0
157067051X,A1V0FY25PVMRGM,5.0
157067051X,A1AGUFCR52HDRA,5.0
157067051X,AMVKPYWOSLZ96,5.0
157067051X,A2G9K0VN578H3L,5.0
1562650076,A2B3X891TTT91M,5.0
0887402216,A30IUAABSEHEPI,3.0
0887402216,A29SCEAL3JPMYW,4.0
B0007DVHU2,A1RJD10TTI568L,5.0
B0007DVHU2,A1LJX75GT1KKLT,5.0
B0007DVHU2,A39D62TBAO8DN2,4.0
B0007DVHU2,A1RJD10TTI568L,5.0
B0007DVHU2,AOTBK4ARRJRDW,5.0
B0007DVHU2,AQW8KZY926JYU,5.0
B0007DVHU2,A363CS52T8ZL3H,5.0
B0006WHSNE,A2ZO0WE12GATPW,5.0
B0006WHSNE,ARXQPCLEIGYIR,1.0
0754803325,A15FZ94Z52LNV0,5.0
0373271816,A1TCDS9S2NIVPB,4.0
0921338511,A1GEFAQA4QRJJN,5.0
0921338511,AOYKA3C90ZLNK,5.0
0806525428,AR3VTNXYLZRYI,4.0
0806525428,A1DHA0GWSWQRG0,1.0
0791054608,A2E3F04ZK7FG66,5.0
0791054608,A3778VKGYVZ76Q,5.0
076192177X,A2T39WC4SVQ3NQ,4.0
006000486X,A2VCGJLKGK2WJJ,5.0
006000486X,AVWFMN5CELC8Q,4.0
006000486X,A37XYM3KSEIDLS,5.0
006000486X,A1IQK80SXVPAWW,5.0
006000486X,A1PI0GN5N7M3GF,5.0
006000486X,A1H72DULSEGDX7,5.0
006000486X,A1PQJ6IPEQB3CD,5.0
006000486X,A3MOFUL6BIMK5A,4.0
006000486X,A1C9QFE7N8YCF4,5.0
006000486X,ANQHSC4OSF4SA,4.0
006000486X,A1BXZTM5IFHODP,3.0
006000486X,A148K8LOPWE6RK,5.0
006000486X,A1NZ6D6SD7B1AP,4.0
006000486X,A3FTN134G68ZJ4,3.0
006000486X,A1QY2X792MF802,3.0
006000486X,A1DJMMJ4OQ2712,2.0
0781810698,A1F0EV2MBF208I,4.0
0781810698,AUKYGE27CT59N,4.0
0781810698,A1HHC466MCO9QE,5.0
0781810698,A2PDAKPEZ49HBK,2.0
0781810698,A15PHIKUFT0A7U,4.0
0471192627,A1E8JE7ZU91ZS5,4.0
0471192627,A18TBJTWXAFKBN,3.0
0471192627,A198WF1N6ND3JL,5.0
0312322291,A23PU45T292ID,4.0
0312322291,A2KMJKALFVWYP,5.0
0312322291,A2B8Q0B7AFTHBS,4.0
0312322291,A3CG69ANXE6ZE3,4.0
0312322291,AZCVV9J6ZAM09,5.0
0312322291,A1ZK6WP2JCRTI7,5.0
0312322291,A1C2IN2HR2TBX4,5.0
9687968478,A3EI9DJOLMOJRA,5.0
9687968478,A2UHQGFD4X8TC0,5.0
9687968478,A1F84RJ51I85EX,5.0
9687968478,A2SZGIUKIIVDMS,5.0
9687968478,A25CKNCOJTKRF7,5.0
9687968478,A32ZZARGFU721J,5.0
9687968478,A2D2TAWMGQJYCJ,5.0
9687968478,A2DUHTNIICT49N,5.0
B0006DWYDW,A2DTCHKN3A2QM4,4.0
B0006DWYDW,A3KGS3EKVH8PA8,5.0
B0006DWYDW,A1K41WMVMONNI7,5.0
B0006DWYDW,A3MM09P30TU8AZ,5.0
B0006DWYDW,AVQVQKO2PAQVF,5.0
B0006DWYDW,A36KLGF45D6FMA,4.0
B0006DWYDW,ARR3ZF45FAGMK,2.0
B0006DWYDW,A51U2E35TU05M,4.0
B0006DWYDW,A4HLK797V4644,1.0
B0006DWYDW,AWAL894GT5S68,5.0
B0006DWYDW,A2A0SO4DG6V4CG,5.0
B0006DWYDW,A3DB49YRJJ2B4M,5.0
B0006DWYDW,A3MIRPG9CJXLFT,5.0
B0006DWYDW,AL777FMOCB8OY,5.0
B0006DWYDW,A2ROJNY48QN55E,5.0
B0006DWYDW,A2IT40L4L7NAWT,5.0
B0006DWYDW,A1HFEHKEG0WX9T,1.0
B0006DWYDW,A10TWKUVAR51C6,4.0
B0006DWYDW,A2Z4WRJJXW2WAR,4.0
B0006CAP48,A1CPTCRB40EO73,4.0
037316677X,A1BU2T3GNL7AU6,5.0
1861081162,A2H0T0PY5IMEFX,4.0
1861081162,A266OQ4FL6I4QV,5.0
1861081162,AWVI20AAHK2JE,2.0
1861081162,A38E8BNZIZ6G8B,5.0
1861081162,A2JXCV4AZR4QYO,5.0
1861081162,A1GX5GWBO496JS,4.0
1861081162,A7ZDBW98UHTTY,5.0
1861081162,A1B3ZU683610G,4.0
B0007DQIIS,A2UIXU97JYCPZG,4.0
3526448353,A1Z54XL1HPQ4QM,1.0
B000PHTCGG,A1TIZI060W4BD9,5.0
B000PHTCGG,AD033ETV5996N,5.0
B000PHTCGG,A1OD12WATUM1GL,3.0
B000PHTCGG,A1OB5L3WMHJAD9,4.0
B0006D6DRK,A269TX6BCYYKBC,5.0
B0006D6DRK,AQV67S2L8I1SW,5.0
B0006D6DRK,A1TPG8HAHKTM8I,5.0
B0006D6DRK,A1IMB8FTTTJN12,5.0
B0006D6DRK,A2K5ESWKI4C4FI,1.0
B0006D6DRK,A3KBF2S2MGN48O,4.0
B0006D6DRK,A160ZFE22Z8EZV,4.0
B0006D6DRK,A23I38K7AGOADZ,3.0
B0006D6DRK,AJ2KIV3UATGJ3,4.0
B000MURQAK,A2RHOJZY1I2Y0F,4.0
0567087786,A1KM9L3MAZ4RBF,5.0
1559701315,A1RIAF5QEF3NRN,2.0
0802422772,AXMJ7BYYBVCEG,4.0
0802422772,A2C4LLIX0J9WQX,5.0
0802422772,A3O416XZO4WBR4,5.0
0802422772,A1XBIRWJJO5FN,5.0
0802422772,A29GA8PFT6GWFH,5.0
0802422772,A2O3TOEJQKMWLC,5.0
B000KBH818,AKY819078CJN1,5.0
B00005X3VY,A2NZ3DECZWC7ZI,3.0
0934638160,AT71P5P4PT232,5.0
0934638160,A1AFXJ8U72MD6L,4.0
0934638160,A1S3MODBLLOP40,4.0
B000FZEKVA,A33LNJBNL8KCU6,4.0
B000FZEKVA,A2LI0ZEY24NV0H,5.0
B000FZEKVA,AT3V0XSYZCPAK,5.0
B000FZEKVA,A1YV1QYOQD8XJR,5.0
B000FZEKVA,A14OJS0VWMOSWO,5.0
B000FZEKVA,AT1AMNDM77YL0,5.0
B000FZEKVA,A2A7VCHP549UTE,5.0
B000FZEKVA,A1C70M5L6DUJCC,5.0
B000FZEKVA,A2RAOL3OPAJDXW,5.0
B000FZEKVA,A3FLLLNCPBDJK5,5.0
B000FZEKVA,A26VGIYR3MBPBX,2.0
B000FZEKVA,A39UPOQA58NN84,5.0
1890951617,A2WZTP8F3X5CBA,5.0
1890951617,A2EHVPGGLSID31,5.0
1890951617,A1ZZW9RNNWKZGK,2.0
1890951617,A3R79XTTVMC7YQ,1.0
1890951617,AU7ND6NOCX9IA,1.0
0345340949,A27H3RG5KF1MCI,4.0
0345340949,A2ISQPWVW0UYGW,5.0
0345340949,A26G133FLDVA62,5.0
0345340949,A1QMGX3255P4YM,1.0
0345340949,A26AG1VP3EWTX7,3.0
0345340949,AUHG8KSHI529U,4.0
0345340949,A3LUIRS075HSSI,4.0
0878403825,A1SWMPK6OI8A7L,5.0
B000I9VU1G,ATDE9JYCPI0L1,5.0
B000I9VU1G,A10VOEBL5S337W,4.0
1852309040,A1RJD10TTI568L,4.0
1852309040,A3P8KB0PDGE1OP,5.0
1852309040,A3BVN2QBNPBHCR,5.0
1852309040,A2K8PLD1Q0NUSR,5.0
1852309040,A2L7N2U5Z316ZE,5.0
1852309040,A6L0LTCYAEKSB,5.0
1852309040,A26SHV3WB7GBZ8,5.0
1852309040,A2D21O6JIL8BHF,5.0
1852309040,A1O95LDR72C1G3,4.0
1852309040,A21QB9YGZ6EQP7,5.0
0915248212,A13RMEVQGEI3FJ,5.0
B000H45MXO,AHD101501WCN1,5.0
1861263678,A5G9BP3U4N3JI,5.0
1404229280,A1NPJB6ISLPPRL,5.0
B000858H16,A3FJAY5LKN0DOM,5.0
B000858H16,A2SVFGRQB3DHZ,4.0
0671551345,ADB0JID2XRFYR,5.0
0671551345,A1V0SFB3AXM8JK,1.0
0671551345,AODBNCTX9L1L5,5.0
0671551345,A107F528SN3XJU,5.0
0671551345,AXYESYR1GNGM0,5.0
0671551345,A3CLKX8W3F1L1D,3.0
0671551345,A2KBHSK5BS35BH,1.0
0671551345,AAGXEK8SQP7FB,5.0
0671551345,A1MGSWMY2FRBMF,5.0
0671551345,A18WQCGU74XHDR,5.0
0671551345,A15VKP4WLXWIL8,5.0
0671551345,AZRCQEVXXL78E,4.0
0671551345,A31HGIGKNKCC2C,4.0
0671551345,A1W2NMFR4DOI8G,5.0
0671551345,AVRAC349U5QOO,5.0
0671551345,A21C1RB2DFVVXW,4.0
0671551345,A2WZON0QPX7C9X,5.0
0671551345,A2GNQAXGWQUO,5.0
0671551345,AKLGZKOXH9B9E,5.0
0671551345,A16O2SAOUUH2QM,5.0
0671551345,A38EDDASAM1W0V,5.0
0671551345,A4FX5YCJA630V,3.0
0671551345,AB5E23ZV79CVZ,4.0
0671551345,A2Z72G2EJZFGC9,4.0
0671551345,AQT2KZ13G1L5S,5.0
0671551345,A2078OLX30IFZT,5.0
0671551345,A380A20KGBHX8H,5.0
0671551345,A1OCDVGD7VKDM3,4.0
0671551345,A5PTRZJFN2SVJ,5.0
0671551345,A3DT8BG5WGB74C,3.0
0671551345,AVWA3ZL00HWU4,5.0
0671551345,A1PYCK0JM013GX,5.0
0671551345,A2DYH4QMME6J73,5.0
0671551345,A1RAEADPQ9ZZ5U,5.0
0671551345,A2GV01LD87M3C6,5.0
0671551345,A3NG2AE1FW6HDO,5.0
0671551345,A38CP33U9PSQNX,5.0
0330336681,ATWQZLOP3MXR8,5.0
0330336681,A3TMAREJ4SBV2I,2.0
1597400602,A3DKP67DK28RUB,5.0
1597400602,A3NVWS7SAN5XUG,5.0
1597400602,A01496021AHO2YSV1VTDN,5.0
1597400602,A24DTVSHSWZVR5,4.0
1597400602,AFHVL91Y72V4G,4.0
0812521765,A3RX938YYYH73H,5.0
0812521765,A1X8VZWTOG8IS6,3.0
0812521765,A1IYRN753X4H4T,4.0
0812521765,A3AY3EV2MFRFGG,4.0
B000MU831Q,A14OJS0VWMOSWO,5.0
B000MU831Q,A1YECWKQ2Q8SET,1.0
0689817630,A349S6EH5VJUD2,5.0
0689817630,A38IX99AC6IRP2,5.0
0689817630,AQT92MO9FBD9A,5.0
0689817630,AKJC1S5TD5ZLL,3.0
0891010947,A9OUYX4KI9171,5.0
0891010947,A2TXR85WQLE32N,5.0
1843762366,A3NNKUPM8IUR54,5.0
B000N7612G,A1FGFBC0DZ7G00,5.0
B000N7612G,A2V6FC7GVZ6T7M,5.0
B000N7612G,A1ZMXRS5770YKG,4.0
B000N7612G,A2G8BVYI0429JN,5.0
B000N7612G,A1233PVJQKHML1,4.0
B000N7612G,AJ8C1VVL1ZFAI,4.0
B000N7612G,A1GECGISIUZQHM,3.0
B000N7612G,A35ETQCQCDLZBK,5.0
B000N7612G,A3B95AZG627GCX,4.0
B000N7612G,A17PKBJX81QK59,4.0
B000N7612G,A3ODJFS6QUII71,4.0
B000N7612G,A3NN8KUHNYI2KO,5.0
B000N7612G,A2XY7UO3HTBFLF,5.0
B000N7612G,A2XKP1M4MOYS3Q,5.0
B000N7612G,A12QS9I00B8EKI,5.0
B000N7612G,A3NRF0OX8B1TZC,4.0
B000N7612G,A5J8PL6350RGL,5.0
B000N7612G,A73PU69359Q99,4.0
B000N7612G,A2UMKGVNCL6Z3J,4.0
B000N7612G,A10N2TC4VTWF84,5.0
B000N7612G,AKPQSBU4BZNZY,4.0
B000N7612G,AP6FB0R4N9J2Q,4.0
B000N7612G,A1HS3BUBNZJJD6,5.0
B000N7612G,A10Y3OZWENAQ6W,3.0
B000N7612G,AXTOMGDKCKBB6,5.0
B000N7612G,A1LPYC4URW7326,2.0
B000N7612G,A1WM8SJVFPDV7Q,1.0
B000N7612G,A1ALZZHYOZNOV2,3.0
B000N7612G,A38F4T2GKJE1BP,1.0
B000N7612G,A3NLJZI5NEOT0K,5.0
B000N7612G,A31Z0J46KLQCLX,5.0
B000N7612G,A3H39HU75KU1Y6,5.0
B000N7612G,A2PWUIQG57O1AZ,4.0
B000N7612G,A3QBPDG4ZJHATI,4.0
B000N7612G,A6D7WIFBJYAAZ,5.0
B000N7612G,A2QHR394N2TFM,2.0
B000N7612G,ASXW7UQXGMNJL,2.0
B000N7612G,A13TS2W5BMSGDQ,5.0
B000N7612G,A1MRQUGR3IXV7T,5.0
0688071643,A3MV1KKHX51FYT,4.0
0688071643,A1S3C5OFU508P3,4.0
1555714137,A2SFMC9DH3VLT6,5.0
1555714137,A1E8S4DQ0P4DVH,2.0
0026204207,AB1Z88ZD6NCB1,4.0
1930429487,A2LRS4KEX5WACL,5.0
1930429487,A3NDZCQ9D9T2XM,5.0
1930429487,A35ZAQ6JWY88EZ,4.0
1930429487,A4ZNEB8TYH8N4,5.0
1930429487,A2549HSEK2V09B,5.0
1930429487,A1AOI2O3JKB3NW,5.0
1930429487,A7A2VQFSQTXIP,5.0
1930429487,ADO0HECDX03F,4.0
1930429487,A18HY73FGY8HJA,5.0
1930429487,A10BY7MMV5KF39,5.0
1930429487,AOVV60JW9CVMK,5.0
1930429487,A3DH4A698Z12FT,5.0
1930429487,A1OAFHNE81JHOM,5.0
1930429487,A2NQ8CXKFCYZTU,5.0
1930429487,AFH1RI3QSTDTI,5.0
1930429487,AX24PA12DWD1H,5.0
1930429487,A1ZOHXO4FIFE3K,5.0
B000GSNTRC,A1SG05N5ZLSYAD,5.0
B000GSNTRC,A1D2C0WDCSHUWZ,4.0
B000GSNTRC,A19STY1LAQS0X1,4.0
B000GSNTRC,A1ZTQ0CK8YFW7Q,5.0
B000GSNTRC,A3KYKPN2NOLDZ0,5.0
B000GSNTRC,A3PDLVXGOUMW0,5.0
B000GSNTRC,A39WK8E3PPGJ92,5.0
B000GSNTRC,A229U5V2OK7B4D,3.0
B000GSNTRC,A3FQWKWUJI2YWM,1.0
B000GSNTRC,ABSEN74HZBNBK,3.0
0473056070,A3FTFSK7XIJZBH,5.0
0473056070,A3S0XF73D7SEN5,5.0
B0000630MU,A2GCJV6JQND8X7,5.0
B0000630MU,A2YFEFOS79ORXI,5.0
B0000630MU,A2EKC4YUWJVY3F,4.0
B0000630MU,A35RAMP7ZR7JST,3.0
B0000630MU,A6FSXN0ER1AOA,2.0
B0000630MU,A5KTTP2WKN6A3,5.0
B0000630MU,A2681QN9ZGOLJ9,5.0
B0000630MU,A2QSYVRRQSNSJ9,5.0
B0000630MU,A2PTT46J9K2PEW,5.0
B0000630MU,A2M8F9EOB8MOAG,4.0
B0000630MU,A29LM35VY9OP1A,5.0
B0000630MU,AFV107UR66ZQ2,5.0
B0000630MU,A2BFQJD2YQ138X,4.0
B0000630MU,AYAFMAWQKBODX,5.0
B0000630MU,A332U346E9T5PU,4.0
B0000630MU,A25POM1TDFICPD,5.0
B0000630MU,A2YH9FQ9NWQVAF,5.0
B0000630MU,A1J7XBUMY1RGM1,5.0
B0000630MU,A1MH5XJZQVDH85,5.0
B0000630MU,A1PVCYK6N9JSAB,5.0
B0000630MU,A1U9ER7YMUEVLZ,4.0
B0000630MU,A16PDLDY6SA1NS,5.0
B0000630MU,A3CX5HX28JG73H,1.0
B0000630MU,A1EDRN6CP6D8KJ,4.0
B0000630MU,A3S0HY65BS2J4S,5.0
B0000630MU,A1DTOHMM2Y5KY0,5.0
B0000630MU,A3F9X4CER2FI1,3.0
B0000630MU,A1ZWZP8X1F8WVB,3.0
B0000630MU,AOC4CN47JEC79,5.0
B0000630MU,A3M6J2RLYKEEFU,4.0
B0000630MU,ATY9TEWF275VS,5.0
B0000630MU,A332U346E9T5PU,5.0
B0000630MU,A6FT241EVFR2Z,3.0
B0006W83VA,A1Q4ZU2Y929N0A,5.0
B000N63OP4,A3AD3H9FIYG7Y9,5.0
1569474400,A1COK1C3EQFD67,4.0
1569474400,A1IWWRZJOXOSYP,4.0
1569474400,A2BDFYA488ZFD5,4.0
0897501209,A1J2C95UUQPSEK,3.0
0976142120,AL59H751CT6XK,5.0
0976142120,A1W7M17QJH15XX,5.0
0976142120,A1QRN22WNBRSH3,5.0
0971728429,A3HOSNLVGSV1ID,5.0
0971728429,AN08Z44DLE467,4.0
B0006P6WSS,A2VE83MZF98ITY,5.0
B0006P6WSS,A3PJFOIP93JGPE,5.0
B0006P6WSS,A2MHUSO8C0XO23,5.0
B0006P6WSS,A1VFNYKEOJ0563,5.0
B0006P6WSS,A25RYZVE10C0QI,5.0
B0006P6WSS,A5OVBRAKZ35ZZ,5.0
B0006P6WSS,ALDFWTR007A4A,5.0
B0006P6WSS,A11DCTGTPS7M0C,2.0
B0006P6WSS,A287Q2ZUJHBJVA,5.0
B0006P6WSS,A367UKST3QTLTJ,5.0
B0006P6WSS,AEMQRCKD0EUIN,4.0
0312940416,A1PCT37WQJEFPW,5.0
0312940416,A2IN6KUMHPSLMS,4.0
B0008852GG,A3T7AO8LJRY5EF,5.0
B0008852GG,A3CZI74Q1GA5H9,5.0
B0008852GG,A1AWIMIVWGIER,3.0
B0008852GG,A1G7D8LW42ZPKD,5.0
B0008852GG,A1ROOSAR1V2KVL,4.0
B0008852GG,AMVC9WTXYKNJ1,4.0
B0008852GG,A176F5ID2GS6F5,5.0
B0008852GG,A3GK6YHJVPSEMM,5.0
0768911001,A32XFNULZDENVX,1.0
0060539453,A3U0YAI0LXXYMR,4.0
0060539453,AT3C9SZ3MB4U9,1.0
0060539453,A1LCN7LLVB47KN,5.0
0060539453,A1ZGIQ8H2JZLDM,5.0
0060539453,AE4TM8U33HRYT,2.0
050552421X,AHN0MGJYQHQBJ,5.0
050552421X,A1D9M0YPENZOXM,4.0
050552421X,A2A9BTNYLA9EA0,5.0
050552421X,A1HSG6RIH5NHH4,5.0
050552421X,A1PURG5ASALH79,4.0
050552421X,A1PURG5ASALH79,4.0
050552421X,A1HA4CTVTTHTB9,4.0
050552421X,ATBPZ2H5RV4WR,3.0
050552421X,AD1PSI76ZPK7H,5.0
050552421X,A1MP2DUQP3AYEJ,5.0
050552421X,A1TWTRZHAT8I9F,3.0
050552421X,A1YH6DMZOS59A2,2.0
050552421X,AX9YD4E0IMLDO,5.0
050552421X,A1IFR2HD0KSRSZ,5.0
050552421X,A1DNOTM4YGVB7I,5.0
050552421X,A2C4H5KP9SRXUC,5.0
050552421X,A2O6BCVI4T6UHY,5.0
050552421X,A39TCTVX7IPOJP,4.0
050552421X,A3I60ZNO274ZOL,5.0
050552421X,A2IJ3EUMV2S84A,4.0
050552421X,A11ZBFET1A9IVS,5.0
050552421X,AL8C698B6A653,5.0
050552421X,A17MP8UU2Q6HT6,5.0
050552421X,A2OHTA1JJ4J6O2,5.0
050552421X,A3AS2C02GLSQN5,5.0
050552421X,A2Q7QMSAZSXSXX,5.0
050552421X,A13WS8O77FRTHX,4.0
050552421X,A2BAEVXC5LDVJC,4.0
050552421X,A1KJDBIJNWMDX1,4.0
050552421X,A31DCHMMMVDGGF,5.0
050552421X,A3EBT9XL8Z7I09,5.0
050552421X,A2JOZVCASGPIJR,5.0
050552421X,A3C6CZC2JP67VK,4.0
050552421X,A1VAB8C7JS63H1,4.0
050552421X,A2CIIL55BUQWBG,4.0
050552421X,A3APPKALUGB2GT,3.0
050552421X,A1P9ACQWKK8YFO,4.0
050552421X,A3FXRV52BMA6XJ,2.0
050552421X,A25855E3G59XJT,5.0
050552421X,A2IFRL60D4R8XZ,1.0
050552421X,A1E7SDPIOIJLS4,2.0
